,Person
2051,"અમર ઉપાધ્યાય
"
2052,"અર્જુન સિંઘ
"
2053,"ઉપેન્દ્ર ત્રિવેદી
"
2054,"ગુલ્શન ગ્રોવર
"
2055,"સચિન તેંડુલકર
"
2056,"સુનીલ દત્ત
"
2057,"બિશન સિંઘ બેદી
"
2058,"પરમસુખ પંડ્યા
"
2059,"મરવન અટ્ટાપટ્ટૂ
"
2060,"આઈ પી ગૌતમ
"
2061,"નમીતા વનકાવાલા
"
2062,"હસમુખ બારાડી
"
2063,"આકાશ ગુજરાતી
"
2064,"દલેર મેંહદી
"
2065,"ઝાકિર હુસૈન
"
2066,"નાના પાટેકર
"
2067,"બસપ્પા ડનપ્પા જત્તી
"
2068,"જૅક કોલિસ
"
2069,"નર્મદ
"
2070,"જૅકી ચેન
"
2071,"ક્રિષ્ણલાલ શ્રીધરાણી
"
2072,"સાહિબઝાદા ફારુખ અલી
"
2073,"જંતી મોહન ચન્દ્ર બાલયોગી
"
2074,"હર્શેલ ગિબ્સ
"
2075,"ધનંજય ઠાકર
"
2076,"શિવકુમાર જોશી
"
2077,"શીતલ શેઠ
"
2078,"ઝાકિર હુસૈન
"
2079,"સુનીલ દત્ત
"
2080,"શરદ બાબૂ
"
2081,"વિષ્ણુ વર્ધન
"
2082,"માર્કન્ડ ભટ્ટ
"
2083,"પ્રાચી શાહ
"
2084,"કુમાર ગૌરવ
"
2085,"આન્દ્રે અગાસી
"
2086,"સુનીધિ ચૌહાન
"
2087,"આર્થર કોલવેલ
"
2088,"શત્રુઘ્ન સિંહા
"
2089,"નાઝનીન પટેલ
"
2090,"સ્ટીવ વૉગ
"
2091,"ઇન્દર કુમાર ગુજરાલ
"
2092,"મુરલી મનોહર જોશી
"
2093,"દેવાંગ પટેલ
"
2094,"સઆદત અલી મન્ટો
"
2095,"સર્વપલ્લી રાધાકૃષ્ણન
"
2096,"વિનોદ જોશી
"
2097,"ઝાકિર હુસૈન
"
2098,"રણજીતરામ મહેતા
"
2099,"જ્યોતિ વૈદ્ય
"
2100,"સામ પિત્રોડા
"
2101,"રમીઝ રાજા
"
2102,"ગુરદયાલ સિંઘ ધિલ્લોન
"
2103,"ચંદ્રકાંત બક્ષી
"
2104,"રૉબિન સિંઘ
"
2105,"કાલુવિથર્ના
"
2106,"ગૌતમ અડાણી
"
2107,"સંજય ગઢવી
"
2108,"પાર્થિવ પટેલ
"
2109,"કે. કરૂણાનિધિ
"
2110,"સુજાતા મહેતા
"
2111,"આશા પારેખ
"
2112,"દીપિકા ચિખલિયા
"
2113,"જ્યોતિ વૈદ્ય
"
2114,"સર્વપલ્લી રાધાકૃષ્ણન
"
2115,"એડમ પરોરે
"
2116,"અરુણા ઇરાની
"
2117,"એમ.એફ. હુસેન
"
2118,"ઉર્વશી ધોળકિયા
"
2119,"હરીશ ભિમાણી
"
2120,"વિષ્ણુ સખારામ ખાન્ડેકર
"
2121,"બ્રૂસ લી
"
2122,"દીપિકા ચિખલિયા
"
2123,"જૅકી ચેન
"
2124,"આલોક નાથ
"
2125,"માનવ ગોહિલ
"
2126,"સુનીલ ગાવસ્કર
"
2127,"શેખ મુજીબુર રહેમાન
"
2128,"પ્રહલાદ બ્રહ્મભટ્ટ
"
2129,"પર્સિસ ખંભાતા
"
2130,"ઇન્દુલાલ ગાંધી
"
2131,"શ્રુતિ શેઠ
"
2132,"મહેંદ્ર જોશી
"
2133,"ક્રિષ્ણલાલ શ્રીધરાણી
"
2134,"નગેશ્વર નારાયણ રાવ
"
2135,"રાજીવ ગાંધી
"
2136,"જૉર્જ બુશ
"
2137,"ખ્વાઝા મોઈનુદ્દિન ચિસ્તિ
"
2138,"દલેર મેંહદી
"
2139,"શંકર દયાલ શર્મા
"
2140,"હ્રિશીતા ભટ્ટ
"
2141,"વેંકટપતિ રાજૂ
"
2142,"ગ્રેગ ચેપેલ
"
2143,"સૌરવ ગંગુલી
"
2144,"આશ્કા ગોરડિયા
"
2145,"જિમી મિસ્ત્રી
"
2146,"અનિલ કુમ્બલે
"
2147,"ચિનુ મોદી
"
2148,"રામ ગોપાલ વર્મા
"
2149,"વિક્રમ સારાભાઈ
"
2150,"નલિની મહેતા
"
2151,"ટીના પારેખ
"
2152,"ફારૂખ શેખ
"
2153,"મહેંદ્ર જોશી
"
2154,"અમર ઉપાધ્યાય
"
2155,"હજારી પ્રસાદ દ્વિવેદી
"
2156,"કિરણ મોરે
"
2157,"આલોક નાથ
"
2158,"અક્ષય ખન્ના
"
2159,"ધર્મેશ વ્યાસ
"
2160,"ડૉન બ્રેડમેન
"
2161,"ગોવિન્દા
"
2162,"કે. શ્રીકાન્ત
"
2163,"સુનીધિ ચૌહાન
"
2164,"બોમન ઇરાની
"
2165,"અમિતાભ બચ્ચન
"
2166,"રણધીર કપૂર
"
2167,"મોહમ્મદ અલી જિન્નાહ
"
2168,"કે. કરૂણાનિધિ
"
2169,"બોમન ઇરાની
"
2170,"કાકાસાહેબ કાલેલકર
"
2171,"ટિકૂ તલસાણિયા
"
2172,"પરમસુખ પંડ્યા
"
2173,"હેમચંદ્ર
"
2174,"વિનૂ માંકડ
"
2175,"કલ્યાણજી વીરજી શાહ
"
2176,"સચ્ચિદાનંદ હીરાનંદ વાત્સ્યાયન
"
2177,"દુર્ગેશ શુકલા
"
2178,"અજીત આગરકર
"
2179,"ઇન્દર કુમાર ગુજરાલ
"
2180,"અમિતાભ બચ્ચન
"
2181,"સઆદત અલી
"
2182,"અટલ બિહારી વાજપેયી
"
2183,"આલેક મહેતા
"
2184,"આઘા મોહમ્મદ યાહ્યા ખાન
"
2185,"અર્જુન સિંઘ
"
2186,"ગગન ખોડા
"
2187,"ધનસુખલાલ મહેતા
"
2188,"અભિનવ બિન્દ્રા
"
2189,"અરુણા ઇરાની
"
2190,"કિશોર કુમાર
"
2191,"અઝિમ પ્રેમજી
"
2192,"દલપતરામ
"
2193,"રઘુવીર ચૌધરી
"
2194,"બૉબી દેઓલ
"
2195,"ઝુલ્ફિકાર અલી ભુટ્ટો
"
2196,"દિવાળીબેન ભીલ
"
2197,"બટુભાઈ ઉમરવાડિયા
"
2198,"કમલ હસન
"
2199,"ફખરુદ્દિન અલી અહેમદ
"
2200,"ટીના મુનિમ
"
2201,"દાનિશ કનેરિયા
"
2202,"એમ.જી. રામચંદ્રન
"
2203,"મલ્લિકા શેરાવત
"
2204,"હસમુખભાઈ પારેખ
"
2205,"અનિલ કુમ્બલે
"
2206,"હસમુખભાઈ પારેખ
"
2207,"ગ્રાહમ ગૂચ
"
2208,"આલ્બર્ટ ગિલક્રિસ્ટ
"
2209,"હિમેશ રેશમિયા
"
2210,"અરવિંદ ડીસિલ્વા
"
2211,"શાહરુખ ખાન
"
2212,"કસ્તુરભાઈ લાલભાઈ
"
2213,"રત્ના પાઠક
"
2214,"એ.પી.જે. અબ્દુલ કલામ
"
2215,"કૃતિકા દેસાઈ
"
2216,"કલ્પેન મોદી
"
2217,"પૂજા ભટ્ટ
"
2218,"શમ્મી કપૂર
"
2219,"સૂર્યકાન્ત ત્રિપાઠી નિરાલા
"
2220,"મોહમ્મદ અઝહરુદ્દીન
"
2221,"રોહન ગાવસ્કર
"
2222,"ઉદિત નારાયણ
"
2223,"બૉબી દેઓલ
"
2224,"આર્થર કોલવેલ
"
2225,"લતા મંગેશકર
"
2226,"હસમુખભાઈ પારેખ
"
2227,"મનહર ઊધાસ
"
2228,"તુલસી ગિરિ
"
2229,"પ્રાચી દેસાઈ
"
2230,"આમિર સોહેલ ખાન
"
2231,"ટીનુ આનંદ
"
2232,"એમ.એફ. હુસેન
"
2233,"વી.વી. એસ. લક્ષ્મણ
"
2234,"સરિતા જોશી
"
2235,"હરિ પુંજા
"
2236,"સુનીલ દત્ત
"
2237,"એ. આર. રેહમાન
"
2238,"નરેશ કનોડિયા
"
2239,"કપિલ દેવ
"
2240,"ભાસ્કર વોરા
"
2241,"ગણેશ વાસુદેવ માવલંકર
"
2242,"મોરારજી દેસાઈ
"
2243,"ગણેશ વાસુદેવ માવલંકર
"
2244,"મનીષા કનોજિયા
"
2245,"અમજદ ખાન
"
2246,"મેઘનાદ દેસાઈ
"
2247,"વેંકટપતિ રાજૂ
"
2248,"સીતારામ યેચુરી
"
2249,"ગુલામ ઇશાક ખાન
"
2250,"રાજેશ ખન્ના
"
2251,"કોટા શ્રીનિવાસ રાવ કોઉન્ડમણી
"
2252,"જયા બચ્ચન
"
2253,"હ્રિશીતા ભટ્ટ
"
2254,"ગુલામ મોહમ્મદ શેખ
"
2255,"અમર ઉપાધ્યાય
"
2256,"રતન ટાટા
"
2257,"ઇમરાન હાશ્મી
"
2258,"સર્વેશ્વર દયાલ સક્સેના
"
2259,"સુચિતા ત્રિવેદી
"
2260,"એન્ડી ફ્લાવર
"
2261,"જૉર્જ બુશ
"
2262,"માર્કન્ડ ભટ્ટ
"
2263,"રઘુવીર ચૌધરી
"
2264,"અક્રમ ખાન
"
2265,"પ્રાણજીવન પાઠક
"
2266,"બોમન ઇરાની
"
2267,"અશ્મિત પટેલ
"
2268,"કરણ પટેલ
"
2269,"કબીર બેદી
"
2270,"એડમ પરોરે
"
2271,"અલકા યાગ્નિક
"
2272,"મિથુન ચક્રવર્તી
"
2273,"સોનુ નિગમ
"
2274,"જીતેન્દ્ર જટાશંકર રાવલ
"
2275,"નરેશ કનોડિયા
"
2276,"મનુભાઈ પંચોલી
"
2277,"જયંતિ દલાલ
"
2278,"આલ્બર્ટ અલગોર
"
2279,"મુકેશ રાવલ
"
2280,"અબ્દુલ કાદિર
"
2281,"સની દેઓલ
"
2282,"દીપક તિજોરી
"
2283,"ખ્વાઝા મોઈનુદ્દિન ચિસ્તિ
"
2284,"માર્કન્ડ ભટ્ટ
"
2285,"અમર ઉપાધ્યાય
"
2286,"અતુલ ડોડિયા
"
2287,"હર્શેલ ગિબ્સ
"
2288,"આનંદજી વીરજી
"
2289,"મહેંદ્ર જોશી
"
2290,"દીપિકા પાદુકોણ
"
2291,"મમૂતી
"
2292,"હરભજન સિંઘ
"
2293,"જ્યોતિ વૈદ્ય
"
2294,"મુકેશ રાવલ
"
2295,"જયંતિ દલાલ
"
2296,"બૉબી દેઓલ
"
2297,"પિયા ત્રિવેદી
"
2298,"રાજેન્દ્ર શુક્લ
"
2299,"સિદ્દાવનાલી નિજાલિંગપ્પા
"
2300,"આરુશી અગ્રવાલ
"
2301,"હરભજન સિંઘ
"
2302,"સરફરાઝ નવાઝ
"
2303,"વસીમ અક્રમ
"
2304,"દિવ્યાંક ત્રિપાઠી
"
2305,"પુરુશોત્તમ દાસ ટંડન
"
2306,"બિશન સિંઘ બેદી
"
2307,"સુપ્રિયા પાઠક
"
2308,"સની દેઓલ
"
2309,"જયા બચ્ચન
"
2310,"મોહિંદર અમરનાથ
"
2311,"અક્રમ ખાન
"
2312,"શરમન જોશી
"
2313,"સ્વરૂપ સંપત
"
2314,"બિશેશ્વર પ્રસાદ કોઇરાલા
"
2315,"ફખરુદ્દિન અલી અહેમદ
"
2316,"ગિરિશ કર્નાડ
"
2317,"પરવેઝ મુશર્રફ
"
2318,"માનવ ગોહિલ
"
2319,"રાહુલ દ્રવિડ
"
2320,"અર્વિંદ ત્રિવેદી
"
2321,"અલકા યાગ્નિક
"
2322,"ઇલયારાજા
"
2323,"બસપ્પા ડનપ્પા જત્તી
"
2324,"નિકિતા શાહ
"
2325,"ગિરિજા પ્રસાદ કોઇરાલા
"
2326,"ચંકી પાન્ડે
"
2327,"રાજેશ ખન્ના
"
2328,"યશવંત પંડ્યા
"
2329,"નવજોત સિંઘ સિદ્ધૂ
"
2330,"જૉન્ટી રોડ્સ
"
2331,"આલેક મહેતા
"
2332,"અંશુમન ગાયકવાડ
"
2333,"ગુલ્શન ગ્રોવર
"
2334,"અક્રમ ખાન
"
2335,"ગ્યાનેન્દ્રબીર બિક્રમ સિંઘ
"
2336,"મહેશ ભટ્ટ
"
2337,"કબીર બેદી
"
2338,"અબ્દુલ કાદિર
"
2339,"સૈફ અલી ખાન
"
2340,"ચુનીલાલ આશારામ ભાવસાર
"
2341,"મણીભાઈ દેસાઈ
"
2342,"કંગના રનાવત
"
2343,"ટીનુ આનંદ
"
2344,"રોનાલ્ડ રેગન
"
2345,"એ. એલ. કાલીચરણ
"
2346,"નર્મદાશંકર દવે
"
2347,"યૂસુફ યોહાના
"
2348,"આલેક મહેતા
"
2349,"બાલિ બ્રહ્મભટ્ટ
"
2350,"સરિતા જોશી
"
2351,"રાહુલ ગાંધી
"
2352,"આલ્બર્ટ ગિલક્રિસ્ટ
"
2353,"કાર્લ હુપર
"
2354,"બ્રિન્દા પારેખ
"
2355,"એન્ડી ફ્લાવર
"
2356,"નરેશ કનોડિયા
"
2357,"શરમન જોશી
"
2358,"પંડિત શિવ કુમાર શર્મા
"
2359,"એ. એલ. કાલીચરણ
"
2360,"કે. કરૂણાનિધિ
"
2361,"સત્યજીત રે
"
2362,"દિવ્યાંક ત્રિપાઠી
"
2363,"આમિર સોહેલ ખાન
"
2364,"સ્વામી દયાનંદ
"
2365,"પટ્ટાભી સીતારમૈયા
"
2366,"મુરલી મનોહર જોશી
"
2367,"એલિઝાબેથ
"
2368,"રિચર્ડ હેડલી
"
2369,"સુનીધિ ચૌહાન
"
2370,"મનિન્દર સિંઘ
"
2371,"શરમન જોશી
"
2372,"કિશોર કુમાર
"
2373,"કૃષ્ણમ રાજુ
"
2374,"રામ ગોપાલ વર્મા
"
2375,"દીપક તિજોરી
"
2376,"મનોહર જોશી
"
2377,"હેમચંદ્ર
"
2378,"પ્રસૂન જોશી
"
2379,"સર્વપલ્લી રાધાકૃષ્ણન
"
2380,"અભિષેક બચ્ચન
"
2381,"મનમોહન સિંઘ
"
2382,"ચાર્લી ચેપ્લિન
"
2383,"કુમાર ગૌરવ
"
2384,"લાલ કૃષ્ણ અડવાણી
"
2385,"સરદાર વલ્લભભાઈ પટેલ
"
2386,"દાનિશ કનેરિયા
"
2387,"સૂર્ય બહાદુર થાપા
"
2388,"ઝાકિર હુસૈન
"
2389,"મલ્લિકાર્જુન મન્સૂર
"
2390,"શત્રુઘ્ન સિંહા
"
2391,"શિવકુમાર જોશી
"
2392,"એમ.એફ. હુસેન
"
2393,"ફિરોઝ નડિયાદવાલા
"
2394,"મુરલી મનોહર જોશી
"
2395,"માર્કન્ડ ભટ્ટ
"
2396,"શાહિદ અફ્રીદી
"
2397,"બિશેશ્વર પ્રસાદ કોઇરાલા
"
2398,"યશવંત પંડ્યા
"
2399,"બેન કિંગ્સલી
"
2400,"સનથ જયસૂર્યા
"
2401,"એન.ટી. રામારાવ
"
2402,"અંશુમન ગાયક્વાડ
"
2403,"પુરુશોત્તમ દાસ ટંડન
"
2404,"મુકેશ ભટ્ટ
"
2405,"રણજીતરામ મહેતા
"
2406,"ફારૂખ શેખ
"
2407,"ફિરોઝ ઇરાની
"
2408,"અભિષેક બચ્ચન
"
2409,"યુસુફ પઠાણ
"
2410,"અંબાલાલ સારાભાઈ
"
2411,"ગિરિજા પ્રસાદ કોઇરાલા
"
2412,"સલીમ ઝાફર
"
2413,"જસુ પટેલ
"
2414,"અબે કુરુવિલા
"
2415,"દિવ્યાંક ત્રિપાઠી
"
2416,"દલેર મેંહદી
"
2417,"બ્રાયન લારા
"
2418,"કરણ બિલિમોરીયા
"
2419,"ઇન્દુલાલ ગાંધી
"
2420,"પરીતા પારેખ
"
2421,"હોમી વાડિયા
"
2422,"યૂસુફ યોહાના
"
2423,"વિનૂ માંકડ
"
2424,"રવિ શાસ્ત્રી
"
2425,"મલ્લિકાર્જુન મન્સૂર
"
2426,"પ્રભુ દેવા
"
2427,"રમેશ રાઘવ
"
2428,"સુજાતા મહેતા
"
2429,"લાલ બહાદુર શાસ્ત્રી
"
2430,"માર્કન્ડ ભટ્ટ
"
2431,"શ્રીકાંત
"
2432,"કર્સન ઘાવરી
"
2433,"ઉપેન પટેલ
"
2434,"ત્રિભુવન બીર બિક્રમ શાહ
"
2435,"જૅક કોલિસ
"
2436,"સોનિયા ગાંધી
"
2437,"ભૈરો સિંઘ શેખાવત
"
2438,"સરદાર હુકમ સિંઘ
"
2439,"વકાર યૂનુસ
"
2440,"કમલેશ ઓઝા
"
2441,"યશવંત પંડ્યા
"
2442,"હસન રઝા
"
2443,"એલન ડોનાલ્ડ
"
2444,"આશા પારેખ
"
2445,"કબીર બેદી
"
2446,"મત્રિક્દ પ્રસાદ કોઇરાલા
"
2447,"રવિશંકર રાવળ
"
2448,"ત્રિભુવન બીર બિક્રમ શાહ
"
2449,"આર્થર કોલવેલ
"
2450,"પિયા ત્રિવેદી
"
2451,"મણીભાઈ દેસાઈ
"
2452,"પ્રાચી દેસાઈ
"
2453,"નવાઝ શરીફ
"
2454,"આઇકિદો ફુજિયામા
"
2455,"આલોક નાથ
"
2456,"દાસરી નારાયણ રાવ
"
2457,"જયા બચ્ચન
"
2458,"વસુંધરા રાજે સિંધિયા
"
2459,"સુપ્રિયા પાઠક
"
2460,"મેઘનાદ દેસાઈ
"
2461,"રાજ ભાવસાર
"
2462,"મેઘનાદ દેસાઈ
"
2463,"ભીખુ પારેખ
"
2464,"નલિનિકાંત નવીન
"
2465,"સુહાસી ગોરડિયા
"
2466,"અનસુયા સુતરિયા
"
2467,"મહાદેવ દેસાઈ
"
2468,"ઇમરાન હાશ્મી
"
2469,"સમીર ખખ્ખર
"
2470,"અનિલ અંબાણી
"
2471,"દિલિપ કુમાર
"
2472,"ચંદ્રકાંત બક્ષી
"
2473,"ગુરદયાલ સિંઘ ધિલ્લોન
"
2474,"મનુભાઈ પંચોલી
"
2475,"હરિ પુંજા
"
2476,"વીર સંઘવી
"
2477,"હસન રઝા
"
2478,"સુર્જીત સિંઘ બરનાલા
"
2479,"શોએબ અખ્તર
"
2480,"સ્વરૂપ સંપત
"
2481,"રાજીવ મહેતા
"
2482,"અતુલ ડોડિયા
"
2483,"રવિ શાસ્ત્રી
"
2484,"કેતન મહેતા
"
2485,"ડૉન બ્રેડમેન
"
2486,"કલ્યાણજી વીરજી શાહ
"
2487,"અનિલ કુમ્બલે
"
2488,"અનિલ કુમ્બલે
"
2489,"દીના પાઠક
"
2490,"શોએબ અખ્તર
"
2491,"તુલસી તંતી
"
2492,"દેવેન ભોજાણી
"
2493,"જ્યોતિ વૈદ્ય
"
2494,"ગુલામ ઇશાક ખાન
"
2495,"શેખર કપૂર
"
2496,"લીઓનાર્ડો ડી કેપ્રિયો
"
2497,"આશિષ આનંદ કપૂર
"
2498,"રજનીકાન્ત
"
2499,"શિવકુમાર જોશી
"
2500,"સરફરાઝ નવાઝ
"
2501,"સ્વરૂપ સંપત
"
2502,"વિશ્વનાથ પ્રતાપ સિંઘ
"
2503,"નિલિમા શેખ
"
2504,"કબીર બેદી
"
2505,"હોમી વાડિયા
"
2506,"મણીભાઈ દેસાઈ
"
2507,"ક્રિષ્ણા ગોકાણી
"
2508,"ગણેશ વાસુદેવ માવલંકર
"
2509,"ઋશિ કપૂર
"
2510,"ઈશા શરવાની
"
2511,"ધર્મેશ વ્યાસ
"
2512,"સદગોપન રમેશ
"
2513,"નાના પાટેકર
"
2514,"નિલિમા શેખ
"
2515,"સર્વપલ્લી રાધાકૃષ્ણન
"
2516,"કેતન મહેતા
"
2517,"હજારી પ્રસાદ દ્વિવેદી
"
2518,"ધર્મેશ વ્યાસ
"
2519,"અનિલ કુમ્બલે
"
2520,"બાલિ બ્રહ્મભટ્ટ
"
2521,"કાર્લ હુપર
"
2522,"પ્રિયા બદલાની
"
2523,"રાની મુખર્જી
"
2524,"ક્લાઇવ લૉઈડ
"
2525,"મનોજ કુમાર
"
2526,"કિરણ મોરે
"
2527,"મોહમ્મદ અઝહરુદ્દીન
"
2528,"અમરીશ પુરી
"
2529,"રોનાલ્ડ રેગન
"
2530,"સિદ્ધાર્થ રાંદેરિયા
"
2531,"મુશ્તાક અહેમદ
"
2532,"ધનસુખલાલ મહેતા
"
2533,"નરેન્દ્ર હિરવાણી
"
2534,"હ્રિશીતા ભટ્ટ
"
2535,"ઇસ્માઈલ દરબાર
"
2536,"ઇન્દુલાલ ગાંધી
"
2537,"ઇન્દિરા ગાંધી
"
2538,"અનંગ દેસાઇ
"
2539,"પરીતા પારેખ
"
2540,"શાહિદ અફ્રીદી
"
2541,"તસનીમ મહેતા
"
2542,"રાહુલ દ્રવિડ
"
2543,"ચિનુ મોદી
"
2544,"અજીત આગરકર
"
2545,"ગીત શેઠી
"
2546,"સલીમ ઝાફર
"
2547,"ક્લાઇવ લૉઈડ
"
2548,"દિવ્યાંક ત્રિપાઠી
"
2549,"સંજય લીલા ભણસાલી
"
2550,"પન્નાલાલ પટેલ
"
2551,"ઇમરાન હાશ્મી
"
2552,"હિમેશ રેશમિયા
"
2553,"કસ્તુરભાઈ લાલભાઈ
"
2554,"આઈ પી ગૌતમ
"
2555,"યશ્વિ પટેલ
"
2556,"પૂજા ભટ્ટ
"
2557,"દિવ્યાંક ત્રિપાઠી
"
2558,"માર્ક બાઉચર
"
2559,"ગ્રેગ ચેપેલ
"
2560,"બિશેશ્વર પ્રસાદ કોઇરાલા
"
2561,"સૂર્યકાન્ત ત્રિપાઠી નિરાલા
"
2562,"કબીર બેદી
"
2563,"સંજય ગઢવી
"
2564,"પ્રિયા બદલાની
"
2565,"ટીના પારેખ
"
2566,"લીઓનાર્ડો ડી કેપ્રિયો
"
2567,"ઝુલ્ફિકાર અલી ભુટ્ટો
"
2568,"અજય જાડેજા
"
2569,"સ્ટીફન ફ્લૅમિંગ
"
2570,"ઐશ્વર્યા રાય
"
2571,"બિશેશ્વર પ્રસાદ કોઇરાલા
"
2572,"જૅક કોલિસ
"
2573,"ખાલિદ મસૂદ
"
2574,"શિવકુમાર જોશી
"
2575,"નરેન્દ્ર હિરવાણી
"
2576,"પ્રેમ ચોપ્રા
"
2577,"લીઓનાર્ડો ડી કેપ્રિયો
"
2578,"દેવ આનંદ
"
2579,"કુનાલ ગાંજાવાલા
"
2580,"સ્ટીફન ફ્લૅમિંગ
"
2581,"ઝુલ્ફિકાર અલી ભુટ્ટો
"
2582,"દેવાશિશ મોહન્તિ
"
2583,"દીપક તિજોરી
"
2584,"દેવેન ભોજાણી
"
2585,"સરિતા જોશી
"
2586,"કાશ્મિરા શાહ
"
2587,"નિયતી જોશી
"
2588,"રાજ ભાવસાર
"
2589,"સચ્ચિદાનંદ હીરાનંદ વાત્સ્યાયન
"
2590,"જસુ પટેલ
"
2591,"નવજોત સિંઘ સિદ્ધૂ
"
2592,"ટીના મુનિમ
"
2593,"પરવેઝ મુશર્રફ
"
2594,"સિરાજ બહુતુલે
"
2595,"મુકેશ અંબાણી
"
2596,"લતેશ શાહ
"
2597,"ફખરુદ્દિન અલી અહેમદ
"
2598,"કવિ કલાપિ
"
2599,"અલ્લૂ રામલિંગૈયા
"
2600,"જૅકી ચેન
"
2601,"પરવેઝ મુશર્રફ
"
2602,"અમર ઉપાધ્યાય
"
2603,"નિખિલ ચોપરા
"
2604,"સંજય દત્ત
"
2605,"બલ્વિન્દર સંધૂ
"
2606,"સઆદત અલી
"
2607,"અમર ઉપાધ્યાય
"
2608,"કોટા શ્રીનિવાસ રાવ કોઉન્ડમણી
"
2609,"વિનોદ જોશી
"
2610,"જૉર્જ ફર્નાંડિસ
"
2611,"કલ્યાણજી વીરજી શાહ
"
2612,"ઈશા શરવાની
"
2613,"હરભજન સિંઘ
"
2614,"નિલિમા શેખ
"
2615,"દીપિકા ચિખલિયા
"
2616,"માઇકલ આથર્ટન
"
2617,"ગોવર્ધન પંચાલ
"
2618,"ફખરુદ્દિન અલી અહેમદ
"
2619,"લતેશ શાહ
"
2620,"ફિરોઝ નડિયાદવાલા
"
2621,"જગમોહન દાલમિયા
"
2622,"સોનિયા ગાંધી
"
2623,"પ્રેમ ચોપ્રા
"
2624,"વિવિયન રિચર્ડ્સ
"
2625,"અંશુમન ગાયક્વાડ
"
2626,"કોંકણા સેન-શર્મા
"
2627,"સુનીલ દત્ત
"
2628,"સતીશ શાહ
"
2629,"અમર ઉપાધ્યાય
"
2630,"હિમેશ રેશમિયા
"
2631,"અંશુમન ગાયક્વાડ
"
2632,"ઉર્વશી ધોળકિયા
"
2633,"પરવીન બાબી
"
2634,"રાહુલ દ્રવિડ
"
2635,"મનુ પારેખ
"
2636,"નરસિંહ મહેતા
"
2637,"કાકાસાહેબ કાલેલકર
"
2638,"ભૂપેન ખખ્ખર
"
2639,"અજય જાડેજા
"
2640,"દિલિપ કુમાર
"
2641,"વી.વી. એસ. લક્ષ્મણ
"
2642,"નાઝનીન પટેલ
"
2643,"રુચા ગુજરાતી
"
2644,"ચંકી પાન્ડે
"
2645,"નલિનિકાંત નવીન
"
2646,"રિકી પોન્ટિંગ
"
2647,"જૅકી ચેન
"
2648,"સૈફ અલી ખાન
"
2649,"સુનીધિ ચૌહાન
"
2650,"જીતેન્દ્ર જટાશંકર રાવલ
"
2651,"જશવંત ઠાકર
"
2652,"સલીલ અંકોલા
"
2653,"ઈશા શરવાની
"
2654,"સાયલી ભગત
"
2655,"અરુણા ઇરાની
"
2656,"સ્ટીવ વૉગ
"
2657,"ઋશિ કપૂર
"
2658,"નિયતી જોશી
"
2659,"નર્મદ
"
2660,"નયન મોંગિયા
"
2661,"વિનૂ માંકડ
"
2662,"બટુભાઈ ઉમરવાડિયા
"
2663,"બાલિ બ્રહ્મભટ્ટ
"
2664,"જીતેન્દ્ર જટાશંકર રાવલ
"
2665,"અબ્બાસ તૈયબજી
"
2666,"પુરુશોત્તમ દાસ ટંડન
"
2667,"કબીર બેદી
"
2668,"ઈશા શરવાની
"
2669,"અનુપમ ખેર
"
2670,"ખાલિદ મસૂદ
"
2671,"લીઓનાર્ડો ડી કેપ્રિયો
"
2672,"જીતેન્દ્ર જટાશંકર રાવલ
"
2673,"બટુભાઈ ઉમરવાડિયા
"
2674,"પી. ખસરાણી
"
2675,"કાલુવિથર્ના
"
2676,"ઈશા શરવાની
"
2677,"રાહુલ ગાંધી
"
2678,"રોહન ગાવસ્કર
"
2679,"માનવ ગોહિલ
"
2680,"જયંતિ પટેલ
"
2681,"પ્રાચી દેસાઈ
"
2682,"વરાહગિરી વેંકટગિરી
"
2683,"પિયા ત્રિવેદી
"
2684,"એન.ટી. રામારાવ
"
2685,"સચ્ચિદાનંદ હીરાનંદ વાત્સ્યાયન
"
2686,"પૂનમ જોશી
"
2687,"મુરલી મનોહર જોશી
"
2688,"અબ્બાસ તૈયબજી
"
2689,"કપિલ દેવ
"
2690,"વરાહગિરી વેંકટગિરી
"
2691,"વિનૂ માંકડ
"
2692,"ક્લાઇવ લૉઈડ
"
2693,"આલોક નાથ
"
2694,"ગુરદયાલ સિંઘ ધિલ્લોન
"
2695,"એડમ પરોરે
"
2696,"મનમોહન દેસાઈ
"
2697,"શમ્મી કપૂર
"
2698,"મલ્લિકા સારાભાઈ
"
2699,"લતેશ શાહ
"
2700,"રસિકલાલ પરીખ
"
2701,"કનૈયાલાલ મુન્શી
"
2702,"આશ્કા ગોરડિયા
"
2703,"પરવીન બાબી
"
2704,"ટ્યુલિપ જોશી
"
2705,"લાલ બહાદુર શાસ્ત્રી
"
2706,"સુર્જીત સિંઘ બરનાલા
"
2707,"ડૉન બ્રેડમેન
"
2708,"પાયલ રહતોગિ
"
2709,"ફિરોઝ નડિયાદવાલા
"
2710,"ઉપેન્દ્ર ત્રિવેદી
"
2711,"દેવકાંત બરુઆ
"
2712,"પૂર્વી જોશી
"
2713,"ઇન્દુલાલ ગાંધી
"
2714,"કલ્પેન મોદી
"
2715,"પ્રભાકરન
"
2716,"રાજેશ ખન્ના
"
2717,"બ્રિજેશ પટેલ
"
2718,"મુશ્તાક અહેમદ
"
