,Person
1003,"కీరవాణి
"
1004,"కన్యాకుమారి
"
1005,"శ్రీ శ్రీ
"
1006,"కమలాకరరావు
"
1007,"అంజలి
"
1008,"దీప్తి
"
1009,"దివాకర్
"
1010,"దుర్గాప్రసాద్
"
1011,"కామాక్షి
"
1012,"తాతారావు
"
1013,"కమలాకరరావు
"
1014,"కమలాకరరావు
"
1015,"గంగోత్రి
"
1016,"ధనంజయరావు
"
1017,"కమలాకరరావు
"
1018,"కిష్టప్ప
"
1019,"అంకమ్మరావు
"
1020,"దీప్తి
"
1021,"శ్రీనివాసరావు
"
1022,"ఏడుకొండలు
"
1023,"చైతన్య
"
1024,"కమలాకరరావు
"
1025,"దయానంద్
"
1026,"శ్రీదేవి
"
1027,"కొండలరావు
"
1028,"జయంతి రావు
"
1029,"కొండలరావు
"
1030,"గంగోత్రి
"
1031,"కమలాకరరావు
"
1032,"ఏకలవ్య
"
1033,"ఊహ
"
1034,"జానకిరామ్
"
1035,"దమయంతి
"
1036,"కాంతారావు
"
1037,"ఏడుకొండలు
"
1038,"జయంతి
"
1039,"తాతారావు
"
1040,"కామాక్షి
"
1041,"దయానంద్
"
1042,"దైవసుందరం
"
1043,"జానకిరామ్
"
1044,"ఏడుకొండలు
"
1045,"దయానంద్
"
1046,"తిరుమలరావు
"
1047,"తిరుపతి
"
1048,"అజై
"
1049,"చిత్ర
"
1050,"దయానంద్
"
1051,"చక్రవర్తి
"
1052,"దీప్తి
"
1053,"ఉమారాణి
"
1054,"ఆత్రేయ
"
1055,"కనకదుర్గ
"
1056,"జయలలిత
"
1057,"కృష్ణప్రసాద్
"
1058,"దుర్గాదేవి
"
1059,"కృష్ణప్రసాద్
"
1060,"శ్రీదేవి
"
1061,"దీప్తి
"
1062,"దేవదాసు
"
1063,"ఉమాభారతి
"
1064,"ధనంజయ్
"
1065,"ఉమ
"
1066,"తిరుపతి
"
1067,"దుర్గారావు
"
1068,"ఉమామహేశ్వరరావు
"
1069,"ధర్మరాజు
"
1070,"దుర్గాభవాని
"
1071,"అశోక
"
1072,"దేవేందర్
"
1073,"కమలాకరరావు
"
1074,"కాంతారావు
"
1075,"కోకిల
"
1076,"తిరుపతి
"
1077,"కోటయ్య
"
1078,"ఏడుకొండలు
"
1079,"దైవసుందరం
"
1080,"ఇందుమతి
"
1081,"ఉమారాణి
"
1082,"ఉష
"
1083,"కృష్ణకుమారి
"
1084,"గీతాంజలి
"
1085,"శ్రీనివాస్
"
1086,"అరుంధతి
"
1087,"జానకిరామ్
"
1088,"అశోక
"
1089,"ధర్మరాజు
"
1090,"దయానంద్
"
1091,"గీతాంజలి
"
1092,"అరుంధతి
"
1093,"కృష్ణవేణి
"
1094,"కమలనాథ్
"
1095,"ఆమని
"
1096,"చక్రవర్తి
"
1097,"ఇందుమతి
"
1098,"దమయంతి
"
1099,"ఉమ
"
1100,"కోటేశ్వరరావు
"
1101,"దాక్షాయిని
"
1102,"ఊహ
"
1103,"ధాత్రి
"
1104,"ఇందు
"
1105,"ధనంజయరావు
"
1106,"అశోక
"
1107,"ఆత్రేయ
"
1108,"కమలాకరరావు
"
1109,"ఆమని
"
1110,"గాయత్రి
"
1111,"అశోక
"
1112,"కనకదుర్గ
"
1113,"ఆత్రేయ
"
1114,"గీతాంజలి
"
1115,"కామాక్షి
"
1116,"కుమారి
"
1117,"ఉమామహేశ్వరరావు
"
1118,"చక్రవర్తి
"
1119,"ఊహ
"
1120,"శ్రీనివాస్
"
1121,"తాతారావు
"
1122,"కృష్ణవేణి
"
1123,"కమలనాథ్
"
1124,"చిత్ర
"
1125,"జయంతి
"
1126,"గీతాంజలి
"
1127,"ఇందిర
"
1128,"కనకదుర్గ
"
1129,"ఉమామహేశ్వరరావు
"
1130,"ఉమాకాంత్
"
1131,"గీతాంజలి
"
1132,"ఊహ
"
1133,"దైవసుందరం
"
1134,"కుమారి
"
1135,"ధనంజయరావు
"
1136,"కోకిల
"
1137,"తిరుమలరావు
"
1138,"చిత్ర
"
1139,"దుర్గ
"
1140,"గీతాంజలి
"
1141,"దేవదాసు
"
1142,"ఉమామహేశ్వరరావు
"
1143,"దేవి
"
1144,"కాంతారావు
"
1145,"గీత
"
1146,"దుర్గాదేవి
"
1147,"అశోక
"
1148,"శ్రీలక్ష్మి
"
1149,"కృష్ణవేణి
"
1150,"దేవదాసు
"
1151,"ఉషారాణి
"
1152,"దివాకర్
"
1153,"దేవయాని
"
1154,"కృష్ణకుమారి
"
1155,"కుటుంబరావు
"
1156,"ధర్మరాజు
"
1157,"గీత
"
1158,"కృష్ణకుమారి
"
1159,"ఉమ
"
1160,"దేవదాసు
"
1161,"శ్రీనివాసరావు
"
1162,"ధాత్రి
"
1163,"తిరుపతి
"
1164,"చూష్మ
"
1165,"కాంతారావు
"
1166,"అంజలి
"
1167,"కనకదుర్గ
"
1168,"కొండలరావు
"
1169,"కొండలరావు
"
1170,"కనకదుర్గ
"
1171,"గాయత్రి
"
1172,"శ్రీ గణేష్
"
1173,"దివ్యభాను
"
1174,"దుర్గ
"
1175,"చూష్మ
"
1176,"కిష్టయ్య
"
1177,"దుర్గారావు
"
1178,"కోటేశ్వరరావు
"
1179,"ధనంజయరావు
"
1180,"అమరేశ్వరరావు
"
1181,"తిరుపతి
"
1182,"తిరుపతి
"
1183,"గాంధారి
"
1184,"ఊహ
"
1185,"కృష్ణకాంత్
"
1186,"ధనంజయ్
"
1187,"ధాత్రి
"
1188,"ధాత్రి
"
1189,"ఉజ్వల
"
1190,"ఉజ్వల
"
1191,"తాతారావు
"
1192,"దుర్గారావు
"
1193,"దుర్గాభవాని
"
1194,"ఆత్రేయ
"
1195,"దివాకరరావు
"
1196,"దివాకరరావు
"
1197,"ఏకలవ్య
"
1198,"కృష్ణకుమారి
"
1199,"జయంతి రావు
"
1200,"చక్రవర్తి
"
1201,"దివాకర్
"
1202,"దుర్గారావు
"
1203,"అమరేశ్వరరావు
"
1204,"తాతారావు
"
1205,"దైవసహాయం
"
1206,"దివ్యభాను
"
1207,"దేవీప్రసాద్
"
1208,"ఉష
"
1209,"ఉమామహేశ్వరరావు
"
1210,"గాంధారి
"
1211,"ఆత్రేయ
"
1212,"కిష్టయ్య
"
1213,"దివాకర్
"
1214,"దుర్గారావు
"
1215,"దేవయాని
"
1216,"దీప్తి
"
1217,"కృష్ణకుమారి
"
1218,"దేవి
"
1219,"దేవీప్రసాద్
"
1220,"దైవసుందరం
"
1221,"దుర్గాప్రసాద్
"
1222,"ఉష
"
1223,"అరుంధతి
"
1224,"కోకిల
"
1225,"కేశవరావు
"
1226,"చూష్మ
"
1227,"దేవేంద్ర
"
1228,"తిరుపతి
"
1229,"అమరేశ్వరరావు
"
1230,"శ్రీదేవి
"
1231,"గాంధారి
"
1232,"ధాత్రి
"
1233,"ఉష
"
1234,"ఉమామహేశ్వరరావు
"
1235,"జయంతి రావు
"
1236,"తిరుమలరావు
"
1237,"ఉమాభారతి
"
1238,"దమయంతి
"
1239,"దుర్గాదేవి
"
1240,"జయంతి
"
1241,"కీరవాణి
"
1242,"ధాత్రి
"
1243,"జయంతి రావు
"
1244,"కమలాకరరావు
"
1245,"ఏకలవ్య
"
1246,"కన్యాకుమారి
"
1247,"చైతన్య
"
1248,"అమరేశ్వరరావు
"
1249,"కృష్ణవేణి
"
1250,"దివాకరరావు
"
1251,"దివాకరరావు
"
1252,"గాంధారి
"
1253,"దమయంతి
"
1254,"దివ్య
"
1255,"కనకదుర్గ
"
1256,"శ్రీ గణేష్
"
1257,"శ్రీ గణేష్
"
1258,"దయానంద్
"
1259,"కోకిల
"
1260,"గీత
"
1261,"గంగోత్రి
"
1262,"కన్యాకుమారి
"
1263,"శ్రీదేవి
"
1264,"దమయంతి
"
1265,"ఉమాకాంత్
"
1266,"దుర్గాదేవి
"
1267,"కృష్ణకాంత్
"
1268,"కాంతారావు
"
1269,"కమలనాథ్
"
1270,"కనకదుర్గ
"
1271,"దీప్తి
"
1272,"శ్రీ గణేష్
"
1273,"దుర్గారావు
"
1274,"దివ్యభాను
"
1275,"ఉష
"
1276,"దుర్గాప్రసాద్
"
1277,"దేవేందర్
"
1278,"అంజలి
"
1279,"దైవసహాయం
"
1280,"ఆత్రేయ
"
1281,"ఊహ
"
1282,"ధర్మరాజు
"
1283,"తాతారావు
"
1284,"శ్రీనివాసరావు
"
1285,"ధాత్రి
"
1286,"చక్రవర్తి
"
1287,"ఆంజనేయులు
"
1288,"అంజన
"
1289,"శ్రీదేవి
"
1290,"కాంతారావు
"
1291,"ఉమామహేశ్వరరావు
"
1292,"ఉమాకాంత్
"
1293,"గీత
"
1294,"ఉషోదయం
"
1295,"తాతారావు
"
1296,"జానకి
"
1297,"ఉమాభారతి
"
1298,"కిష్టయ్య
"
1299,"దేవదాసు
"
1300,"దేవయాని
"
1301,"దేవయాని
"
1302,"ఉమాకాంత్
"
1303,"కోకిల
"
1304,"దమయంతి
"
1305,"ఇందు
"
1306,"దేవేంద్ర
"
1307,"ఏడుకొండలు
"
1308,"దమయంతి
"
1309,"తిరుమలరావు
"
1310,"ఉషాదేవి
"
1311,"ఇందిర
"
1312,"దివ్యభాను
"
1313,"గీతాంజలి
"
1314,"దుర్గాభవాని
"
1315,"జయలలిత
"
1316,"దివాకరరావు
"
1317,"దేవేందర్
"
1318,"దుర్గాదేవి
"
1319,"జానకి
"
1320,"ఉషాదేవి
"
1321,"కీరవాణి
"
1322,"కిష్టప్ప
"
1323,"ఉమారాణి
"
1324,"ధర్మరాజు
"
1325,"ఉషారాణి
"
1326,"చక్రవర్తి
"
1327,"ఏడుకొండలు
"
1328,"కుటుంబరావు
"
1329,"కనకదుర్గ
"
1330,"జయలలిత
"
1331,"ధనంజయరావు
"
1332,"కన్యాకుమారి
"
1333,"చైతన్య
"
1334,"అంకమ్మరావు
"
1335,"అరుంధతి
"
1336,"జయంతి రావు
"
1337,"ఇందిర
"
1338,"తాతారావు
"
1339,"దైవసుందరం
"
1340,"దేవేంద్ర
"
1341,"దేవయాని
"
1342,"చిత్ర
"
1343,"దేవి
"
1344,"గీత
"
1345,"చిత్ర
"
1346,"కృష్ణవేణి
"
1347,"దివాకర్
"
1348,"కిష్టయ్య
"
1349,"దయానంద్
"
1350,"చూష్మ
"
1351,"ఉమామహేశ్వరరావు
"
1352,"ఉషాదేవి
"
1353,"అంకమ్మరావు
"
1354,"గంగాభవాని
"
1355,"ఉషాదేవి
"
1356,"ఇందిర
"
1357,"దుర్గ
"
1358,"కన్యాకుమారి
"
1359,"అజై
"
1360,"దుర్గాప్రసాద్
"
1361,"తిరుపతి
"
1362,"జయంతి రావు
"
1363,"దైవసహాయం
"
1364,"దేవేందర్
"
1365,"కుమారి
"
1366,"దేవేందర్
"
1367,"దుర్గ
"
1368,"కోటయ్య
"
1369,"దివ్య
"
1370,"జయంతి
"
1371,"కీరవాణి
"
1372,"దివాకరరావు
"
1373,"దేవదాసు
"
1374,"జయంతి
"
1375,"దయానంద్
"
1376,"దివ్య
"
1377,"గీతాంజలి
"
1378,"శ్రీలక్ష్మి
"
1379,"కామాక్షి
"
1380,"కోకిల
"
1381,"దుర్గాభవాని
"
1382,"ఊహ
"
1383,"కిష్టప్ప
"
1384,"ఇందుమతి
"
1385,"కృష్ణప్రసాద్
"
1386,"ఉషారాణి
"
1387,"కృష్ణకుమారి
"
1388,"జయలలిత
"
1389,"కృష్ణప్రసాద్
"
1390,"దుర్గారావు
"
1391,"ధర్మరాజు
"
1392,"కృష్ణారావు
"
1393,"ఉమాభారతి
"
1394,"ఉమామహేశ్వరరావు
"
1395,"దేవీప్రసాద్
"
1396,"కృష్ణకుమారి
"
1397,"దాక్షాయిని
"
1398,"దుర్గారావు
"
1399,"అంకమ్మరావు
"
1400,"దేవేంద్ర
"
1401,"దివ్యభాను
"
1402,"ఆంజనేయులు
"
1403,"దేవయాని
"
1404,"ఉషోదయం
"
1405,"దాక్షాయిని
"
1406,"కృష్ణకాంత్
"
1407,"తిరుమలరావు
"
1408,"దేవయాని
"
1409,"దుర్గారావు
"
1410,"ధర్మరాజు
"
1411,"దమయంతి
"
1412,"ఆత్రేయ
"
1413,"కమలాకరరావు
"
1414,"తిరుపతి
"
1415,"అమరేశ్వరరావు
"
1416,"ధనంజయ్
"
1417,"దేవేంద్ర
"
1418,"కన్యాకుమారి
"
1419,"జయలలిత
"
1420,"ఉమాశంకర్
"
1421,"దైవసుందరం
"
1422,"కాంతారావు
"
1423,"కృష్ణకాంత్
"
1424,"దాక్షాయిని
"
1425,"దేవేందర్
"
1426,"కృష్ణకాంత్
"
1427,"శ్రీ శ్రీ
"
1428,"గాయత్రి
"
1429,"శ్రీలక్ష్మి
"
1430,"శ్రీనివాసరావు
"
1431,"అజై
"
1432,"కోటేశ్వరరావు
"
1433,"ఉషారాణి
"
1434,"ఊహ
"
1435,"ఉమాభారతి
"
1436,"ఉమాశంకర్
"
1437,"దీప్తి
"
